measured_at,run_id,backend,page,trait,cer,problem,structure,backend_status,prompt_sha,render_version
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.020408,,list:ok,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,04,numbered-list,0.009615,,list:ok,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,06,formula,0.029762,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,07,mixed-language,0.007160,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,08,diagram,0.187500,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,10,dense,0.008323,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,11,numbers,0.046377,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,12,special-chars,0.022409,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,13,corrections,0.115044,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/google/gemini-2.5-flash,14,margin-note,0.197436,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,02,rushed-prose,0.028000,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,03,bulleted-list,0.015306,,list:ok,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,04,numbered-list,0.012821,,list:ok,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,06,formula,0.208333,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,07,mixed-language,0.002387,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,08,diagram,0.270833,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,10,dense,0.005945,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,11,numbers,0.028986,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,12,special-chars,0.030812,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,13,corrections,0.146018,,,pass,635b0b92a4432be2,31
2026-09-05T09:56:44.326Z,33959223090,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,02,rushed-prose,0.000000,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,03,bulleted-list,0.005102,,list:ok,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,04,numbered-list,0.009615,,list:ok,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,05,table,0.030675,,table:ok,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,06,formula,0.023810,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,07,mixed-language,0.000000,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,08,diagram,0.187500,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,09,nearly-empty,0.000000,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,10,dense,0.005945,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,11,numbers,0.055072,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,12,special-chars,0.028011,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,13,corrections,0.185841,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/anthropic/claude-sonnet-5,14,margin-note,0.189744,,,degraded,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,02,rushed-prose,0.010000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.015306,,list:ok,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,04,numbered-list,0.019231,,list:ok,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,06,formula,0.029762,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,07,mixed-language,0.002387,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,08,diagram,0.145833,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,10,dense,0.001189,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,11,numbers,0.043478,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,12,special-chars,0.014006,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,13,corrections,0.119469,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/google/gemini-2.5-flash,14,margin-note,0.194872,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,02,rushed-prose,0.026000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,04,numbered-list,0.012821,,list:ok,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,06,formula,0.178571,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,07,mixed-language,0.002387,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,08,diagram,0.750000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,10,dense,0.007134,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,11,numbers,0.031884,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,12,special-chars,0.030812,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,13,corrections,0.000000,,,pass,635b0b92a4432be2,31
2026-09-06T07:48:29.882Z,34020023088,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,02,rushed-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,04,numbered-list,0.009615,,list:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,06,formula,0.023810,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,08,diagram,0.375000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,10,dense,0.001189,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,11,numbers,0.034783,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,12,special-chars,0.025210,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,13,corrections,0.185841,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/anthropic/claude-sonnet-5,14,margin-note,0.189744,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,02,rushed-prose,0.014000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,04,numbered-list,0.000000,,list:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,05,table,0.036810,,table:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,06,formula,0.035714,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,07,mixed-language,0.026253,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,08,diagram,0.229167,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,10,dense,0.002378,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,11,numbers,0.086957,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,12,special-chars,0.016807,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,13,corrections,0.115044,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/google/gemini-2.5-flash,14,margin-note,0.194872,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,01,clean-prose,0.002000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,02,rushed-prose,0.042000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,04,numbered-list,0.009615,,list:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,06,formula,0.238095,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,08,diagram,0.229167,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,10,dense,0.009512,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,11,numbers,0.034783,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,12,special-chars,0.030812,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,13,corrections,0.146018,,,pass,635b0b92a4432be2,31
2026-09-07T08:09:21.552Z,34098812796,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,02,rushed-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,04,numbered-list,0.003205,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,05,table,0.036810,,table:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,06,formula,0.023810,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,08,diagram,0.354167,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,10,dense,0.008323,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,11,numbers,0.034783,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,12,special-chars,0.019608,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,13,corrections,0.185841,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/anthropic/claude-sonnet-5,14,margin-note,0.189744,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,02,rushed-prose,0.016000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,04,numbered-list,0.022436,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,05,table,0.036810,,table:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,06,formula,0.035714,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,07,mixed-language,0.021480,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,08,diagram,0.145833,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,10,dense,0.003567,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,11,numbers,0.034783,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,12,special-chars,0.014006,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,13,corrections,0.115044,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,14,margin-note,0.194872,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,02,rushed-prose,0.018000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,04,numbered-list,0.000000,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,05,table,0.000000,,table:ok,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,06,formula,0.303571,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,08,diagram,0.229167,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,10,dense,0.005945,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,11,numbers,0.040580,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,12,special-chars,0.028011,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,13,corrections,0.097345,,,pass,635b0b92a4432be2,31
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,02,rushed-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,04,numbered-list,0.009615,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,06,formula,0.023810,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,08,diagram,0.375000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,10,dense,0.003567,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,11,numbers,0.034783,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,12,special-chars,0.019608,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,13,corrections,0.185841,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,14,margin-note,0.189744,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,15,tall-scrolled,0.112957,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,02,rushed-prose,0.010000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.035714,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,04,numbered-list,0.000000,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,05,table,0.073620,,table:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,06,formula,0.035714,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,07,mixed-language,0.011933,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,08,diagram,0.187500,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,10,dense,0.010702,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,11,numbers,0.034783,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,12,special-chars,0.016807,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,13,corrections,0.123894,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,14,margin-note,0.194872,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,15,tall-scrolled,0.036545,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,02,rushed-prose,0.018000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,04,numbered-list,0.012821,,list:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,06,formula,0.285714,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,08,diagram,0.270833,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,10,dense,0.001189,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,11,numbers,0.026087,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,12,special-chars,0.030812,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,13,corrections,0.008850,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,15,tall-scrolled,0.395349,,,pass,635b0b92a4432be2,31
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,degraded,635b0b92a4432be2,31
